Date,HSI Price,SSE Price,DJIA Price,FTSE Price,DAX Price,SP500 Price
12/7/2010,20467.43,2490.72,10216.27,5167,6077.19,1078.75
9/7/2010,20378.66,2470.92,10198.03,5132.9,6065.24,1077.96
8/7/2010,20050.56,2415.15,10138.99,5105.5,6035.66,1070.25
7/7/2010,19857.07,2421.12,10018.28,5014.8,5992.86,1060.27
6/7/2010,20084.12,2409.42,9743.62,4965,5940.98,1028.06
2/7/2010,19905.32,2382.9,9686.48,4838.1,5834.15,1022.58
1/7/2010,20128.99,2373.79,9732.53,4805.8,5857.43,1027.37
30/6/2010,20128.99,2398.37,9774.02,4916.9,5965.52,1030.71
29/6/2010,20248.9,2427.05,9870.3,4914.2,5952.03,1041.24
28/6/2010,20726.68,2535.28,10138.52,5071.7,6157.22,1074.57
25/6/2010,20690.79,2552.82,10143.81,5046.5,6070.6,1076.76
24/6/2010,20733.49,2566.74,10152.8,5100.2,6115.48,1073.69
23/6/2010,20856.61,2569.87,10298.44,5178.5,6204.52,1092.04
22/6/2010,20819.08,2588.7,10293.52,5247,6269.04,1095.31
21/6/2010,20912.18,2586.21,10442.41,5299.1,6292.97,1113.2
18/6/2010,20286.71,2513.22,10450.64,5250.8,6216.98,1117.51
17/6/2010,20138.4,2560.24,10434.17,5253.9,6223.54,1116.04
11/6/2010,19872.38,2569.94,10211.07,5163.7,6047.83,1091.6
10/6/2010,19632.7,2562.58,10172.53,5132.5,6056.59,1086.84
9/6/2010,19621.24,2583.87,9899.25,5085.9,5984.75,1055.69
8/6/2010,19487.48,2513.95,9939.98,5028.1,5868.55,1062
7/6/2010,19378.15,2511.73,9816.49,5069.1,5904.95,1050.47
4/6/2010,19780.07,2553.59,9931.97,5126,5938.88,1064.88
3/6/2010,19786.71,2552.66,10255.28,5211.2,6054.63,1102.83
2/6/2010,19471.8,2571.42,10249.54,5151.3,5981.2,1098.38
1/6/2010,19496.95,2568.28,10024.02,5163.3,5981.27,1070.71
28/5/2010,19766.71,2655.77,10136.63,5188.4,5946.18,1089.41
27/5/2010,19431.37,2655.92,10258.99,5195.2,5937.14,1103.06
26/5/2010,19196.45,2625.79,9974.45,5038.1,5758.02,1067.95
25/5/2010,18985.5,2622.63,10043.75,4940.7,5670.04,1074.03
24/5/2010,19667.76,2673.42,10066.57,5069.6,5805.68,1073.65
20/5/2010,19545.83,2555.94,10068.01,5073.1,5867.88,1071.59
19/5/2010,19578.98,2587.81,10444.37,5158.1,5988.67,1115.05
18/5/2010,19944.94,2594.78,10510.95,5307.3,6155.93,1120.8
17/5/2010,19715.2,2559.93,10625.83,5262.5,6066.92,1136.94
14/5/2010,20145.43,2696.63,10620.16,5262.9,6056.71,1135.68
13/5/2010,20422.46,2710.51,10782.95,5433.7,6251.97,1157.44
12/5/2010,20212.49,2655.71,10896.91,5383.5,6183.49,1171.67
11/5/2010,20146.51,2647.57,10748.26,5334.2,6037.71,1155.79
10/5/2010,20426.64,2698.76,10785.14,5387.4,6017.91,1159.73
7/5/2010,19920.29,2688.38,10380.43,5123,5715.09,1110.88
6/5/2010,20133.41,2739.7,10520.32,5261,5908.26,1128.15
5/5/2010,20327.54,2857.15,10868.12,5341.9,5958.45,1165.87
4/5/2010,20763.05,2835.28,10926.77,5411.1,6006.86,1173.6
30/4/2010,21108.59,2870.61,11008.61,5553.3,6135.7,1186.69
29/4/2010,20778.92,2868.43,11167.32,5617.8,6144.91,1206.78
28/4/2010,20949.4,2900.33,11045.27,5586.6,6084.34,1191.36
27/4/2010,21261.79,2907.93,10991.99,5603.5,6159.51,1183.71
26/4/2010,21587.06,2969.5,11205.03,5753.9,6332.1,1212.05
23/4/2010,21244.49,2983.54,11204.28,5723.6,6259.53,1217.28
22/4/2010,21454.94,2999.48,11134.29,5665.3,6168.72,1208.67
21/4/2010,21510.93,3033.28,11124.92,5723.4,6230.38,1205.94
20/4/2010,21623.38,2979.53,11117.06,5783.7,6264.23,1207.17
19/4/2010,21405.17,2980.3,11092.05,5727.9,6162.44,1197.52
16/4/2010,21865.26,3130.3,11018.66,5744,6180.9,1192.13
15/4/2010,22157.82,3164.97,11144.57,5825,6291.45,1211.67
14/4/2010,22121.43,3166.18,11123.11,5796.3,6278.4,1210.65
13/4/2010,22103.53,3161.25,11019.42,5761.7,6230.83,1197.3
12/4/2010,22138.17,3129.26,11005.97,5777.6,6250.69,1196.48
9/4/2010,22208.5,3145.35,10997.35,5771,6249.7,1194.37
8/4/2010,21867.04,3118.71,10927.07,5712.7,6171.83,1186.44
7/4/2010,21928.77,3148.22,10897.52,5762.1,6222.41,1182.45
6/4/2010,21537,3158.68,10969.99,5780.4,6252.21,1189.44
1/4/2010,21537,3147.42,10927.07,5744.9,6235.56,1178.1
31/3/2010,21239.35,3109.11,10856.63,5679.6,6153.55,1169.43
30/3/2010,21374.79,3128.47,10907.42,5672.3,6142.45,1173.27
29/3/2010,21237.43,3123.8,10895.86,5710.7,6156.85,1173.22
26/3/2010,21053.11,3059.72,10850.36,5703,6120.05,1166.59
25/3/2010,20778.55,3019.18,10841.21,5727.6,6132.95,1165.73
24/3/2010,21008.62,3056.81,10836.15,5677.9,6039,1167.72
23/3/2010,20987.78,3053.12,10888.83,5673.6,6017.27,1174.17
22/3/2010,20933.25,3074.58,10785.89,5644.5,5987.5,1165.81
19/3/2010,21370.82,3067.75,10741.98,5650.1,5982.43,1159.9
18/3/2010,21330.67,3046.09,10779.17,5642.6,6012.31,1165.83
17/3/2010,21384.49,3050.48,10733.67,5644.6,6024.28,1166.21
16/3/2010,21022.93,2992.84,10685.98,5620.4,5970.99,1159.46
15/3/2010,21079.1,2976.94,10642.15,5593.9,5903.56,1150.51
12/3/2010,21209.74,3013.41,10624.69,5625.6,5945.11,1149.99
11/3/2010,21228.2,3051.28,10611.84,5617.3,5928.63,1150.24
10/3/2010,21208.29,3048.93,10567.33,5640.6,5936.72,1145.61
9/3/2010,21207.55,3069.14,10564.38,5602.3,5885.89,1140.45
8/3/2010,21196.87,3053.23,10552.52,5606.7,5875.91,1138.5
5/3/2010,20787.97,3031.07,10566.2,5599.8,5877.36,1138.7
4/3/2010,20575.78,3023.37,10444.14,5527.2,5795.32,1122.97
3/3/2010,20876.79,3097.01,10396.76,5533.2,5817.88,1118.79
2/3/2010,20906.11,3073.11,10405.98,5484.1,5776.56,1118.31
1/3/2010,21056.93,3087.84,10403.79,5405.9,5713.51,1115.71
26/2/2010,20608.7,3051.94,10325.26,5354.5,5598.46,1104.49
25/2/2010,20399.57,3060.62,10321.03,5278.2,5532.33,1102.94
24/2/2010,20467.74,3022.18,10374.16,5342.9,5615.51,1105.24
23/2/2010,20623,2982.57,10282.41,5315.1,5604.07,1094.6
22/2/2010,20377.27,3003.4,10383.38,5352.1,5688.44,1108.01
12/2/2010,20268.69,3018.13,10099.14,5142.5,5500.39,1075.51
11/2/2010,20290.69,2985.5,10144.19,5161.5,5503.93,1078.47
10/2/2010,19922.22,2982.5,10038.38,5132,5536.37,1068.13
9/2/2010,19790.28,2948.84,10058.64,5111.8,5498.26,1070.52
8/2/2010,19550.89,2935.17,9908.39,5092.3,5484.85,1056.74
5/2/2010,19665.08,2939.4,10012.23,5060.9,5434.34,1066.19
4/2/2010,20341.64,2995.31,10002.18,5139.3,5533.24,1063.11
3/2/2010,20722.08,3003.84,10270.55,5253.1,5672.09,1097.28
2/2/2010,20272.18,2934.71,10296.85,5283.3,5709.66,1103.32
1/2/2010,20243.75,2941.36,10185.53,5247.4,5654.48,1089.19
29/1/2010,20121.99,2989.29,10067.33,5188.5,5608.79,1073.87
28/1/2010,20356.37,2994.14,10120.46,5145.7,5540.33,1084.53
27/1/2010,20033.07,2986.61,10236.16,5217.5,5643.2,1097.5
26/1/2010,20109.33,3019.39,10194.29,5276.9,5668.93,1092.17
25/1/2010,20598.55,3094.41,10196.86,5260.3,5631.37,1096.78
22/1/2010,20726.18,3128.59,10172.98,5303,5695.32,1091.76
21/1/2010,20862.67,3158.86,10389.88,5335.1,5746.97,1116.48
20/1/2010,21286.17,3151.85,10603.15,5420.8,5851.53,1138.04
19/1/2010,21677.98,3246.87,10725.43,5513.1,5976.48,1150.23
15/1/2010,21654.16,3224.15,10609.65,5455.4,5875.97,1136.03
14/1/2010,21716.95,3215.55,10710.55,5498.2,5988.88,1148.46
13/1/2010,21748.6,3172.66,10680.77,5473.5,5963.14,1145.68
12/1/2010,22326.64,3273.97,10627.26,5498.7,5943,1136.22
11/1/2010,22411.52,3212.75,10663.99,5538.1,6040.5,1146.98
8/1/2010,22296.75,3196,10618.19,5534.2,6037.61,1144.98
7/1/2010,22269.45,3192.78,10606.86,5526.7,6019.36,1141.69
6/1/2010,22416.67,3254.22,10573.68,5530,6034.33,1137.14
5/1/2010,22279.58,3282.18,10572.02,5522.5,6031.86,1136.52
4/1/2010,21823.28,3243.76,10583.96,5500.3,6048.3,1132.99
30/12/2009,21496.62,3262.6,10548.51,5397.9,5957.43,1126.42
29/12/2009,21499.44,3211.76,10545.41,5437.6,6011.55,1126.2
23/12/2009,21328.74,3073.78,10466.44,5372.4,5957.44,1120.59
22/12/2009,21092.04,3050.52,10464.93,5328.7,5945.69,1118.02
21/12/2009,20948.1,3122.97,10414.14,5294,5930.53,1114.05
18/12/2009,21175.88,3113.89,10328.89,5196.8,5831.21,1102.47
17/12/2009,21347.63,3179.08,10308.26,5217.6,5844.44,1096.08
16/12/2009,21611.74,3255.21,10441.12,5320.3,5903.43,1109.18
15/12/2009,21813.92,3274.46,10452,5285.8,5811.34,1107.93
14/12/2009,22085.75,3302.9,10501.05,5315.3,5802.26,1114.11
11/12/2009,21902.11,3247.32,10471.5,5261.6,5756.29,1106.41
10/12/2009,21700.04,3254.26,10405.83,5244.4,5709.02,1102.35
9/12/2009,21741.76,3239.57,10337.05,5203.9,5647.84,1095.95
8/12/2009,22060.52,3296.66,10285.97,5223.1,5688.58,1091.94
7/12/2009,22324.96,3331.9,10390.11,5310.7,5784.75,1103.25
4/12/2009,22498.15,3317.04,10388.9,5322.4,5817.65,1105.98
3/12/2009,22553.87,3264.63,10366.15,5313,5770.35,1099.92
2/12/2009,22289.57,3269.75,10452.68,5327.4,5781.68,1109.24
1/12/2009,22113.15,3235.36,10471.58,5312.2,5776.61,1108.86
30/11/2009,21821.5,3195.3,10344.84,5190.7,5625.95,1095.63
27/11/2009,21134.5,3096.26,10309.92,5245.7,5685.61,1091.49
25/11/2009,22611.8,3290.16,10464.4,5364.8,5803.02,1110.63
24/11/2009,22423.14,3223.53,10433.71,5324,5769.31,1105.65
23/11/2009,22771.39,3338.66,10450.95,5355.5,5801.48,1106.24
20/11/2009,22455.84,3308.35,10318.16,5251.4,5663.15,1091.38
19/11/2009,22643.16,3320.61,10332.44,5267.7,5702.18,1094.9
18/11/2009,22840.33,3303.23,10426.31,5342.1,5787.61,1109.8
17/11/2009,22914.15,3282.89,10437.42,5345.9,5778.43,1110.32
16/11/2009,22943.98,3275.05,10406.96,5382.7,5804.82,1109.3
13/11/2009,22553.63,3187.65,10270.47,5296.4,5686.83,1093.48
12/11/2009,22397.57,3172.95,10197.47,5276.5,5663.96,1087.24
11/11/2009,22627.21,3175.19,10291.26,5266.8,5668.35,1098.51
10/11/2009,22268.16,3178.61,10246.97,5230.5,5613.2,1093.01
9/11/2009,22207.55,3175.59,10226.94,5235.2,5619.72,1093.08
6/11/2009,21829.72,3164.04,10023.42,5142.7,5488.25,1069.3
5/11/2009,21479.08,3155.05,10005.96,5125.6,5480.92,1066.63
4/11/2009,21614.77,3128.54,9802.14,5107.9,5444.23,1046.5
3/11/2009,21240.06,3114.23,9771.91,5037.2,5353.35,1045.41
2/11/2009,21620.19,3076.65,9789.44,5104.5,5430.82,1042.88
30/10/2009,21752.87,2995.85,9712.73,5044.5,5414.96,1036.19
29/10/2009,21264.99,2960.47,9962.58,5137.7,5587.45,1066.11
28/10/2009,21761.58,3031.33,9762.69,5080.4,5496.27,1042.63
27/10/2009,22169.59,3021.46,9882.17,5201,5635.02,1063.41
26/10/2009,22589.73,3109.57,9867.96,5191.7,5642.16,1066.95
23/10/2009,22589.73,3107.85,9972.18,5242.6,5740.25,1079.6
22/10/2009,22210.52,3051.41,10081.31,5207.4,5762.93,1092.91
21/10/2009,22318.11,3070.59,9949.36,5257.9,5833.49,1081.4
20/10/2009,22384.96,3084.45,10041.48,5243.4,5811.77,1091.06
19/10/2009,22200.46,3038.27,10092.19,5281.5,5852.56,1097.91
16/10/2009,21929.9,2976.63,9995.91,5190.2,5743.39,1087.68
15/10/2009,21999.08,2979.79,10062.94,5223,5830.77,1096.56
14/10/2009,21886.48,2970.53,10015.86,5256.1,5854.14,1092.02
13/10/2009,21467.36,2936.19,9871.06,5154.1,5714.31,1073.19
12/10/2009,21299.35,2894.48,9885.8,5210.2,5783.23,1076.19
9/10/2009,21499.44,2911.72,9864.94,5161.9,5711.88,1071.49
30/9/2009,20955.25,2779.43,9712.28,5133.9,5675.16,1057.08
29/9/2009,21013.17,2754.54,9742.2,5159.7,5713.52,1060.61
28/9/2009,20588.41,2763.53,9789.36,5165.7,5736.31,1062.98
25/9/2009,21024.4,2838.84,9665.19,5082.2,5581.41,1044.38
24/9/2009,21050.73,2853.55,9707.44,5079.3,5605.21,1050.78
23/9/2009,21595.52,2842.72,9748.55,5139.4,5702.05,1060.87
22/9/2009,21701.14,2897.55,9829.87,5142.6,5709.38,1071.66
21/9/2009,21472.85,2967.01,9778.86,5134.4,5668.65,1064.66
18/9/2009,21623.45,2962.67,9820.2,5172.9,5703.83,1068.3
17/9/2009,21768.51,3060.26,9783.92,5164,5731.14,1065.49
16/9/2009,21402.92,2999.71,9791.71,5124.1,5700.26,1068.76
15/9/2009,20866.37,3033.73,9683.41,5042.1,5628.98,1052.63
14/9/2009,20932.2,3026.74,9626.8,5018.9,5620.24,1049.34
11/9/2009,21161.42,2989.79,9605.41,5011.5,5624.02,1042.73
10/9/2009,21069.56,2924.88,9627.48,4987.7,5594.77,1044.14
9/9/2009,20851.04,2946.26,9547.22,5004.3,5574.26,1033.37
8/9/2009,21069.81,2930.47,9497.34,4947.3,5481.73,1025.39
4/9/2009,20318.62,2861.61,9441.27,4851.7,5384.43,1016.4
3/9/2009,19761.68,2845.02,9344.61,4796.8,5301.42,1003.24
2/9/2009,19522,2714.97,9280.67,4817.5,5319.84,994.75
1/9/2009,19872.3,2683.72,9310.6,4819.7,5327.29,998.04
28/8/2009,20098.62,2860.69,9544.2,4908.9,5517.35,1028.93
27/8/2009,20242.75,2946.39,9580.63,4869.4,5470.33,1030.98
26/8/2009,20456.32,2967.59,9543.52,4890.6,5521.97,1028.12
25/8/2009,20435.24,2915.8,9539.29,4916.8,5557.09,1028
24/8/2009,20535.94,2993.43,9509.28,4896.2,5519.75,1025.57
21/8/2009,20199.02,2960.77,9505.96,4850.9,5462.74,1026.13
20/8/2009,20328.86,2911.58,9350.05,4756.6,5311.06,1007.37
19/8/2009,19954.23,2785.58,9279.16,4689.7,5231.98,996.46
18/8/2009,20306.27,2910.88,9217.94,4685.8,5250.74,989.67
17/8/2009,20137.65,2870.63,9135.34,4645,5201.61,979.73
14/8/2009,20893.33,3046.97,9321.4,4714,5309.11,1004.09
13/8/2009,20861.3,3140.56,9398.19,4755.5,5401.11,1012.73
12/8/2009,20435.24,3112.72,9361.61,4716.8,5350.09,1005.81
11/8/2009,21074.21,3264.73,9241.45,4671.3,5285.81,994.35
10/8/2009,20929.52,3249.76,9337.95,4722.2,5418.12,1007.1
7/8/2009,20375.37,3260.69,9370.07,4731.6,5458.96,1010.48
6/8/2009,20899.24,3356.33,9256.26,4690.5,5369.98,997.08
5/8/2009,20494.77,3428.5,9280.97,4647.1,5353.01,1002.72
4/8/2009,20796.43,3471.44,9320.19,4671.4,5417.02,1005.65
3/8/2009,20807.26,3462.59,9286.56,4682.5,5426.85,1002.63
31/7/2009,20573.33,3412.06,9171.61,4608.4,5332.14,987.48
30/7/2009,20234.08,3321.56,9154.46,4631.6,5360.66,986.75
29/7/2009,20135.5,3266.43,9070.72,4547.5,5270.32,975.15
28/7/2009,20624.54,3438.37,9096.72,4528.8,5174.74,979.62
27/7/2009,20251.62,3435.21,9108.51,4586.1,5251.55,982.18
24/7/2009,19982.79,3372.6,9093.24,4576.6,5229.36,979.26
23/7/2009,19817.7,3328.49,9069.29,4559.8,5247.28,976.29
22/7/2009,19248.17,3296.61,8881.26,4493.7,5121.56,954.07
21/7/2009,19501.73,3213.21,8915.94,4481.2,5093.97,954.58
20/7/2009,19502.37,3266.92,8848.15,4443.6,5030.15,951.13
17/7/2009,18805.66,3189.74,8743.94,4388.8,4978.4,940.38
16/7/2009,18361.87,3183.74,8711.82,4361.8,4957.19,940.74
15/7/2009,18258.66,3188.55,8616.21,4346.5,4928.44,932.68
14/7/2009,17885.73,3145.16,8359.49,4237.7,4781.69,905.84
13/7/2009,17254.63,3080.56,8331.68,4202.1,4722.34,901.05
10/7/2009,17708.42,3113.93,8146.52,4127.2,4576.31,879.13
9/7/2009,17790.59,3123.03,8183.17,4158.7,4630.07,882.68
8/7/2009,17721.07,3080.77,8178.41,4140.2,4572.65,879.56
7/7/2009,17862.27,3089.45,8163.6,4187,4598.19,881.03
6/7/2009,17979.41,3124.67,8324.87,4194.9,4651.82,898.72
2/7/2009,18178.05,3060.25,8280.74,4234.3,4718.49,896.42
30/6/2009,18378.73,2959.36,8447,4249.2,4808.64,919.32
29/6/2009,18528.51,2975.31,8529.38,4294,4885.09,927.23
26/6/2009,18600.26,2928.21,8438.39,4241,4776.47,918.9
25/6/2009,18275.03,2925.05,8472.4,4252.6,4800.56,920.26
24/6/2009,17892.15,2922.3,8299.86,4280,4836.01,900.94
23/6/2009,17538.37,2892.7,8322.91,4230,4707.15,895.1
22/6/2009,18059.55,2896.3,8339.01,4234,4693.4,893.04
19/6/2009,17920.93,2880.49,8539.73,4345.9,4839.46,921.23
18/6/2009,17776.66,2853.9,8555.6,4280.9,4837.48,918.37
17/6/2009,18084.6,2810.12,8497.18,4278.5,4799.98,910.71
16/6/2009,18165.5,2776.02,8504.67,4328.6,4890.72,911.97
15/6/2009,18498.96,2789.55,8612.13,4326,4889.94,923.72
12/6/2009,18889.68,2743.76,8799.26,4442,5069.24,946.21
11/6/2009,18791.03,2797.32,8770.92,4461.9,5107.26,944.89
10/6/2009,18785.66,2816.25,8739.02,4436.8,5051.18,939.15
9/6/2009,18058.49,2787.89,8763.06,4404.8,4997.86,942.43
8/6/2009,18253.39,2768.34,8764.49,4405.2,5004.72,939.14
5/6/2009,18679.53,2753.89,8763.13,4438.6,5077.03,940.09
4/6/2009,18502.77,2767.24,8750.24,4386.9,5064.8,942.46
3/6/2009,18576.47,2778.59,8675.24,4383.4,5054.53,931.76
2/6/2009,18389.08,2724.3,8740.87,4477,5144.06,944.74
1/6/2009,18888.59,2721.28,8721.44,4506.2,5142.56,942.87
27/5/2009,17885.27,2632.93,8300.02,4416.2,5000.77,893.06
26/5/2009,16991.56,2588.57,8473.49,4411.7,4985.6,910.33
22/5/2009,17062.52,2597.6,8277.32,4365.3,4918.75,887
21/5/2009,17199.49,2610.62,8292.13,4345.5,4900.67,888.33
20/5/2009,17475.84,2651.41,8422.04,4468.4,5038.94,903.47
19/5/2009,17544.03,2676.68,8474.85,4482.3,4959.62,908.13
18/5/2009,17022.91,2652.78,8504.08,4446.5,4851.96,909.71
15/5/2009,16790.7,2645.26,8268.64,4348.1,4737.5,882.88
14/5/2009,16541.69,2639.89,8331.32,4362.6,4738.47,893.07
13/5/2009,17059.62,2663.77,8284.89,4331.4,4727.61,883.92
12/5/2009,17153.64,2618.17,8469.11,4425.5,4854.11,908.35
11/5/2009,17087.95,2579.75,8418.77,4435.5,4866.91,909.24
8/5/2009,17389.87,2625.64,8574.65,4462.1,4913.9,929.23
7/5/2009,17217.89,2597.45,8409.85,4398.7,4804.1,907.39
6/5/2009,16834.57,2592.52,8512.28,4396.5,4880.71,919.53
5/5/2009,16430.08,2567.34,8410.65,4336.9,4853.03,903.8
30/4/2009,15520.99,2477.57,8168.12,4243.7,4769.45,872.81
29/4/2009,14956.95,2468.19,8185.73,4189.6,4704.56,873.64
28/4/2009,14555.11,2401.44,8016.95,4096.4,4607.42,855.16
27/4/2009,14840.42,2405.35,8025,4167,4694.07,857.51
24/4/2009,15258.85,2448.59,8076.29,4156,4674.32,866.23
23/4/2009,15214.46,2463.95,7957.06,4018.2,4538.21,851.92
22/4/2009,14878.45,2461.35,7886.57,4030.7,4594.42,843.55
21/4/2009,15285.89,2535.83,7969.56,3987.5,4501.63,850.08
20/4/2009,15750.91,2557.46,7841.73,3990.9,4486.3,832.39
17/4/2009,15601.27,2503.93,8131.33,4092.8,4676.84,869.6
16/4/2009,15582.99,2534.13,8125.43,4053,4609.46,865.3
15/4/2009,15669.62,2536.06,8029.62,3968.4,4549.79,852.06
14/4/2009,15580.16,2527.18,7920.18,3989,4557.01,841.5
9/4/2009,14901.41,2379.88,8083.38,3983.7,4491.12,856.56
8/4/2009,14474.86,2347.39,7837.11,3925.5,4357.92,825.16
7/4/2009,14928.97,2439.18,7789.56,3930.5,4322.5,815.55
3/4/2009,14545.69,2419.78,8017.59,4029.7,4384.99,842.5
2/4/2009,14521.97,2425.29,7978.08,4125,4381.92,834.38
1/4/2009,13519.54,2408.02,7761.6,3955.6,4131.07,811.08
31/3/2009,13576.02,2373.21,7608.92,3926.1,4084.76,797.87
30/3/2009,13456.33,2358.04,7522.02,3762.9,3989.23,787.53
27/3/2009,14119.5,2374.44,7776.18,3898.9,4203.55,815.94
26/3/2009,14108.98,2361.7,7924.56,3925.2,4259.37,832.86
25/3/2009,13622.11,2291.55,7749.81,3900.3,4223.29,813.88
24/3/2009,13910.34,2338.42,7660.21,3911.5,4187.36,806.12
23/3/2009,13447.42,2325.48,7775.86,3952.8,4176.37,822.92
20/3/2009,12833.51,2281.09,7278.38,3842.9,4068.74,768.54
19/3/2009,13130.92,2265.76,7400.8,3816.9,4043.46,784.04
18/3/2009,13117.17,2223.72,7486.58,3805,3996.32,794.35
17/3/2009,12878.09,2218.33,7395.7,3857.1,3987.77,778.12
16/3/2009,12976.71,2153.29,7216.97,3864,4044.54,753.89
13/3/2009,12525.8,2128.85,7223.98,3753.7,3953.6,756.55
12/3/2009,12001.53,2133.88,7170.06,3712.1,3956.22,750.74
11/3/2009,11930.66,2139.03,6930.4,3693.8,3914.1,721.36
10/3/2009,11694.05,2158.57,6926.49,3715.2,3886.98,719.6
9/3/2009,11344.58,2118.75,6547.05,3542.4,3692.03,676.53
6/3/2009,11921.52,2193.01,6626.94,3530.7,3666.41,683.38
5/3/2009,12211.24,2221.08,6594.44,3529.9,3695.49,682.55
4/3/2009,12331.15,2198.11,6875.84,3645.9,3890.94,712.87
3/3/2009,12033.88,2071.43,6726.02,3512.1,3690.72,696.33
2/3/2009,12317.46,2093.45,6763.29,3625.8,3710.07,700.82
27/2/2009,12811.57,2082.85,7062.93,3830.1,3843.74,735.09
26/2/2009,12894.94,2121.25,7182.08,3915.6,3942.62,752.83
25/2/2009,13005.08,2206.57,7270.89,3849,3846.21,764.9
24/2/2009,12798.52,2200.65,7350.94,3816.4,3895.75,773.14
23/2/2009,13175.1,2305.78,7114.78,3850.7,3936.45,743.33
20/2/2009,12699.17,2261.48,7365.67,3889.1,4014.66,770.05
19/2/2009,13023.36,2227.12,7465.95,4018.4,4215.21,778.94
18/2/2009,13016,2209.86,7555.63,4006.8,4204.96,788.42
17/2/2009,12945.4,2319.44,7552.6,4034.1,4216.6,789.17
13/2/2009,13554.67,2320.79,7850.41,4189.6,4413.39,826.84
12/2/2009,13228.3,2248.09,7932.76,4202.2,4407.56,835.19
11/2/2009,13539.21,2260.82,7939.53,4234.3,4530.09,833.74
10/2/2009,13880.64,2265.16,7888.88,4213.1,4505.54,827.16
9/2/2009,13769.06,2224.71,8270.87,4307.6,4666.82,869.89
6/2/2009,13655.04,2181.24,8280.59,4291.9,4644.63,868.6
5/2/2009,13178.9,2098.02,8063.07,4228.9,4510.49,845.85
4/2/2009,13063.89,2107.75,7956.66,4228.6,4492.79,832.23
3/2/2009,12776.89,2060.81,8078.36,4164.5,4374.96,838.51
2/2/2009,12861.49,2011.68,7936.83,4077.8,4271.04,825.44
23/1/2009,12578.6,1990.66,8077.56,4052.5,4178.94,831.95
22/1/2009,12657.99,2004.95,8122.8,4052.2,4219.42,827.5
21/1/2009,12583.63,1985.02,8228.1,4059.9,4261.15,840.24
20/1/2009,12959.77,1994.11,7949.09,4091.4,4239.85,805.22
16/1/2009,13255.51,1954.44,8281.22,4147.1,4366.28,850.12
15/1/2009,13242.96,1920.21,8212.49,4121.1,4336.73,843.74
14/1/2009,13704.61,1928.87,8200.14,4180.6,4422.35,842.62
13/1/2009,13668.05,1863.37,8448.56,4399.1,4636.94,871.79
12/1/2009,13971,1900.35,8473.97,4426.2,4719.62,870.26
9/1/2009,14377.44,1904.86,8599.18,4448.5,4783.89,890.35
8/1/2009,14415.91,1878.18,8742.46,4505.4,4879.91,909.73
7/1/2009,14987.46,1924.01,8769.7,4507.5,4937.47,906.65
6/1/2009,15509.51,1937.14,9015.1,4638.9,5026.31,934.7
5/1/2009,15563.31,1880.72,8952.89,4579.6,4983.99,927.45
30/12/2008,14235.5,1832.91,8668.39,4392.7,4810.2,890.64
29/12/2008,14328.48,1850.48,8483.93,4319.4,4704.86,869.42
24/12/2008,14184.14,1863.8,8468.48,4216.6,4629.38,868.15
23/12/2008,14220.79,1897.22,8419.49,4256,4629.38,863.16
22/12/2008,14622.39,1987.76,8519.69,4249.2,4639.02,871.63
19/12/2008,15127.51,2018.46,8579.11,4286.9,4696.7,887.88
18/12/2008,15497.81,2015.69,8604.99,4330.7,4756.4,885.28
17/12/2008,15460.52,1976.82,8824.34,4324.2,4708.38,904.42
16/12/2008,15130.21,1975.01,8924.14,4309.1,4729.91,913.18
15/12/2008,15046.95,1964.37,8564.53,4277.6,4654.82,868.57
12/12/2008,14758.39,1954.21,8629.68,4280.4,4663.37,879.73
11/12/2008,15613.9,2031.68,8565.09,4388.7,4767.2,873.59
10/12/2008,15577.74,2079.12,8761.42,4367.3,4804.88,899.24
9/12/2008,14753.22,2037.74,8691.33,4381.3,4779.11,888.67
8/12/2008,15044.87,2090.77,8934.18,4300.1,4715.88,909.7
5/12/2008,13846.09,2018.66,8635.42,4049.4,4381.47,876.07
4/12/2008,13509.78,2001.5,8376.24,4163.6,4564.23,845.22
3/12/2008,13588.66,1965.41,8591.69,4170,4567.24,870.74
2/12/2008,13405.85,1889.64,8419.09,4122.9,4531.79,848.81
1/12/2008,14108.84,1894.62,8149.09,4065.5,4394.79,816.21
28/11/2008,13888.24,1871.16,8829.04,4288,4669.44,896.24
26/11/2008,13369.45,1897.88,8726.61,4152.7,4560.5,887.68
25/11/2008,12878.6,1888.71,8479.47,4171.3,4560.42,857.39
24/11/2008,12457.94,1897.06,8443.39,4153,4554.33,851.81
21/11/2008,12659.2,1969.39,8046.42,3781,4127.41,800.03
20/11/2008,12298.56,1983.76,7552.29,3875,4220.2,752.44
19/11/2008,12815.8,2017.47,7997.28,4005.7,4354.09,806.58
18/11/2008,12915.89,1902.43,8424.75,4208.5,4579.47,859.12
17/11/2008,13529.53,2030.48,8273.58,4132.2,4557.27,850.75
14/11/2008,13542.66,1986.44,8497.31,4233,4710.24,873.29
13/11/2008,13221.35,1927.61,8835.25,4169.2,4649.52,911.29
12/11/2008,13939.09,1859.11,8282.66,4182,4620.8,852.3
11/11/2008,14040.9,1843.61,8693.96,4246.7,4761.58,898.95
10/11/2008,14744.63,1874.8,8870.54,4403.9,5025.53,919.21
7/11/2008,14243.43,1747.71,8943.81,4365,4938.46,930.99
